"","temperature","period","type","date","sensor"
"353",21.513333333333,1,0,2022-07-15 15:00:00,0
"354",21.323333333333,1,0,2022-07-15 16:00:00,0
"355",21.983333333333,1,0,2022-07-15 17:00:00,0
"356",21.996666666667,1,0,2022-07-15 18:00:00,0
"357",22.096666666667,1,0,2022-07-15 19:00:00,0
"358",21.526666666667,1,0,2022-07-15 20:00:00,0
"359",18.158333333333,1,0,2022-07-15 21:00:00,0
"360",14.706666666667,1,0,2022-07-15 22:00:00,0
"361",14.256666666667,1,0,2022-07-15 23:00:00,0
"362",14.131666666667,1,0,2022-07-16 00:00:00,0
"363",12.366666666667,1,0,2022-07-16 01:00:00,0
"364",11.525,1,0,2022-07-16 02:00:00,0
"365",11.391666666667,1,0,2022-07-16 03:00:00,0
"366",11.428846153846,1,0,2022-07-16 04:00:00,0
"367",10.688333333333,1,0,2022-07-16 05:00:00,0
"368",12.851666666667,1,0,2022-07-16 06:00:00,0
"369",14.92,1,0,2022-07-16 07:00:00,0
"370",17.355,1,0,2022-07-16 08:00:00,0
"371",18.163333333333,1,0,2022-07-16 09:00:00,0
"372",18.396666666667,1,0,2022-07-16 10:00:00,0
"373",19.355,1,0,2022-07-16 11:00:00,0
"374",20.326666666667,1,0,2022-07-16 12:00:00,0
"375",21.501666666667,1,0,2022-07-16 13:00:00,0
"376",21.92,1,0,2022-07-16 14:00:00,0
"377",23.096666666667,1,0,2022-07-16 15:00:00,0
"378",23.55,1,0,2022-07-16 16:00:00,0
"379",23.23,1,0,2022-07-16 17:00:00,0
"380",23.315,1,0,2022-07-16 18:00:00,0
"381",23.16,1,0,2022-07-16 19:00:00,0
"382",21.616666666667,1,0,2022-07-16 20:00:00,0
"383",18.568333333333,1,0,2022-07-16 21:00:00,0
"384",15.12,1,0,2022-07-16 22:00:00,0
"385",12.475,1,0,2022-07-16 23:00:00,0
"386",10.91,1,0,2022-07-17 00:00:00,0
"387",10.271666666667,1,0,2022-07-17 01:00:00,0
"388",10.105,1,0,2022-07-17 02:00:00,0
"389",9.93,1,0,2022-07-17 03:00:00,0
"390",8.965,1,0,2022-07-17 04:00:00,0
"391",8.5183333333333,1,0,2022-07-17 05:00:00,0
"392",9.25,1,0,2022-07-17 06:00:00,0
"393",11.195,1,0,2022-07-17 07:00:00,0
"394",14.963333333333,1,0,2022-07-17 08:00:00,0
"395",19.08,1,0,2022-07-17 09:00:00,0
"396",21.325,1,0,2022-07-17 10:00:00,0
"397",22.638333333333,1,0,2022-07-17 11:00:00,0
"398",24.063333333333,1,0,2022-07-17 12:00:00,0
"399",24.486666666667,1,0,2022-07-17 13:00:00,0
"400",25.381666666667,1,0,2022-07-17 14:00:00,0
"401",26.623333333333,1,0,2022-07-17 15:00:00,0
"402",27.071666666667,1,0,2022-07-17 16:00:00,0
"403",27.606666666667,1,0,2022-07-17 17:00:00,0
"404",27.313333333333,1,0,2022-07-17 18:00:00,0
"405",26.646666666667,1,0,2022-07-17 19:00:00,0
"406",24.321666666667,1,0,2022-07-17 20:00:00,0
"407",20.758333333333,1,0,2022-07-17 21:00:00,0
"408",16.795,1,0,2022-07-17 22:00:00,0
"409",14.62,1,0,2022-07-17 23:00:00,0
"410",14.056666666667,1,0,2022-07-18 00:00:00,0
"411",13.79,1,0,2022-07-18 01:00:00,0
"412",13.556666666667,1,0,2022-07-18 02:00:00,0
"413",13.283333333333,1,0,2022-07-18 03:00:00,0
"414",12.906666666667,1,0,2022-07-18 04:00:00,0
"415",12.246666666667,1,0,2022-07-18 05:00:00,0
"416",13.431666666667,1,0,2022-07-18 06:00:00,0
"417",14.925,1,0,2022-07-18 07:00:00,0
"418",18.4,1,0,2022-07-18 08:00:00,0
"419",24.42,1,0,2022-07-18 09:00:00,0
"420",28.493333333333,1,0,2022-07-18 10:00:00,0
"421",30.323333333333,1,0,2022-07-18 11:00:00,0
"422",31.101666666667,1,0,2022-07-18 12:00:00,0
"423",32.363333333333,1,0,2022-07-18 13:00:00,0
"424",33.111666666667,1,0,2022-07-18 14:00:00,0
"425",33.638333333333,1,0,2022-07-18 15:00:00,0
"426",34.036666666667,1,0,2022-07-18 16:00:00,0
"427",34.993333333333,1,0,2022-07-18 17:00:00,0
"428",34.861666666667,1,0,2022-07-18 18:00:00,0
"429",33.055,1,0,2022-07-18 19:00:00,0
"430",29.851666666667,1,0,2022-07-18 20:00:00,0
"431",25.021666666667,1,0,2022-07-18 21:00:00,0
"432",20.805,1,0,2022-07-18 22:00:00,0
"433",18.998333333333,1,0,2022-07-18 23:00:00,0
"434",18.27,1,0,2022-07-19 00:00:00,0
"435",17.826666666667,1,0,2022-07-19 01:00:00,0
"436",17.321666666667,1,0,2022-07-19 02:00:00,0
"437",17.056666666667,1,0,2022-07-19 03:00:00,0
"438",16.211666666667,1,0,2022-07-19 04:00:00,0
"439",16.315,1,0,2022-07-19 05:00:00,0
"440",16.911666666667,1,0,2022-07-19 06:00:00,0
"441",19.22,1,0,2022-07-19 07:00:00,0
"442",22.836666666667,1,0,2022-07-19 08:00:00,0
"443",28.061666666667,1,0,2022-07-19 09:00:00,0
"444",31.111666666667,1,0,2022-07-19 10:00:00,0
"445",33.82,1,0,2022-07-19 11:00:00,0
"446",35.206666666667,1,0,2022-07-19 12:00:00,0
"447",35.855,1,0,2022-07-19 13:00:00,0
"448",36.318333333333,1,0,2022-07-19 14:00:00,0
"449",36.736666666667,1,0,2022-07-19 15:00:00,0
"450",37.053333333333,1,0,2022-07-19 16:00:00,0
"451",36.818333333333,1,0,2022-07-19 17:00:00,0
"452",36.136666666667,1,0,2022-07-19 18:00:00,0
"453",35.34,1,0,2022-07-19 19:00:00,0
"454",32.558333333333,1,0,2022-07-19 20:00:00,0
"455",27.598333333333,1,0,2022-07-19 21:00:00,0
